2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,1,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,1,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,1,1,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,1,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,1,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,1,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,3,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,1,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,1,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,1,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,1,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,2
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,1,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,1,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,3,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,2
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,0,1,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,2
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,1,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,1,0,0,0,1,1
2017-09-04 08:36:54+00:00,4156,2,0,0,0,1,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,2
2017-09-04 08:36:54+00:00,4156,3,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,2
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,2
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,0,1,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,1,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,1,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,1,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,1,0,0,0,1,1
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,2,0,0,0,1,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,1,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,1,1
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,2
2017-09-04 08:36:54+00:00,4156,0,0,0,0,1,1
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,2
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,2
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,1,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,2,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,1,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,1
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,3,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
2017-09-04 08:36:54+00:00,4156,0,0,0,0,0,0
